origin,destination,hr,km
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Yamou,,280.50103073686927
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kailahun,,274.1879426810157
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kenema,,332.6463663429238
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kono,,250.95588722607886
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Bombali,,361.0330385537712
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Kambia,,468.4186333537152
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Koinadugu,,263.0996447357574
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Port Loko,,472.6788562870069
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Tonkolili,,358.5285403359352
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Bo,,378.7022458977003
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Bonthe,,479.316362189354
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Moyamba,,474.7678308213372
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Pujehun,,435.8975223243565
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Western:Western Rural,,493.8159060711557
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Western:Western Urban,,498.77102210926756
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Bomi,,439.9367469976854
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Bong,,321.9292513475883
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Gbapolu,,319.9169005577104
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandBassa,,471.7479461175994
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Grand Cape Mount,,431.93454287395946
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandGedeh,,450.2323578344039
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandKru,,602.7094819208635
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Lofa,,227.57156638323156
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Margibi,,450.91517386157875
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Maryland,,632.6429262022958
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Montserrado,,451.1947607807155
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Nimba,,334.58173388659213
Africa:Guinea:Kankan:Kankan,Africa:Liberia:River Cess,,507.31131341621693
Africa:Guinea:Kankan:Kankan,Africa:Liberia:River Gee,,551.3689765791131
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Sinoe,,547.9888684317855
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Kouroussa,,173.4499960388765
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Mandiana,,191.32072449477144
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Siguiri,,289.8597664017376
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Coyah,,472.4820534690088
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Dubreka,,496.3459133952818
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Forecariah,,455.37010398189284
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Kindia,,391.0005233192478
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Telimele,,492.58452918082094
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Koubia,,392.14265559802357
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Labe,,413.880885178704
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Lelouma,,455.0887964809422
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Mali,,441.4452839109288
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Tougue,,354.99560151531426
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Mamou:Dalaba,,371.38726068732234
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Mamou:Mamou,,313.99626598736495
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Mamou:Pita,,414.5305802554987
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Beyla,,125.31988039048187
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Gueckedou,,156.25495250324008
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Lola,,178.51635037213046
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Macenta,,116.61206067784241
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Nzerekore,,166.79727587224687
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Yamou,,209.82586447917785
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kailahun,,210.98062636142893
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kenema,,272.22829615240573
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kono,,200.12256885061365
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Bombali,,333.5233748632294
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Kambia,,437.0357431320603
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Koinadugu,,233.6744443772418
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Port Loko,,435.5519880461725
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Tonkolili,,317.3180742857875
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Bo,,323.7608385403742
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Bonthe,,425.7436037319278
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Moyamba,,427.41586383235875
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Pujehun,,372.36537962795455
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Western:Western Rural,,452.833883282056
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Western:Western Urban,,460.6903381083365
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Bomi,,369.34236333202347
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Bong,,249.395214199778
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Gbapolu,,251.13693862307912
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandBassa,,398.89711528375176
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Grand Cape Mount,,364.3604645544355
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandGedeh,,389.01482415178157
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandKru,,536.9210135020774
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Lofa,,156.54734211144168
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Margibi,,378.45549189367136
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Maryland,,569.8779962155243
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Montserrado,,379.60573083513424
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Nimba,,268.8606195592933
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:River Cess,,435.3960791702175
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:River Gee,,491.1288979285521
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Sinoe,,477.90235668384787
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kankan:Mandiana,,181.1939264485148
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kankan:Siguiri,,169.45967429489676
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Coyah,,374.506772024461
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Dubreka,,394.28779972943727
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Forecariah,,376.53898304626205
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Kindia,,282.07429523511803
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Telimele,,355.5248190275797
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Koubia,,220.43257322441573
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Labe,,255.84773118632944
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Lelouma,,297.9837195472518
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Mali,,269.56214421984066
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Tougue,,184.00139077961347
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Mamou:Dalaba,,224.11404894033888
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Mamou:Mamou,,181.9043242664294
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Mamou:Pita,,270.98513371924923
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Beyla,,292.91830897887917
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Gueckedou,,218.44292609271787
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Lola,,351.7360794521632
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Macenta,,260.4086215593783
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Nzerekore,,332.9682647548073
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Yamou,,363.4199407126796
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kailahun,,277.44917413790847
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kenema,,318.2903865597671
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kono,,224.5233079137367
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Bombali,,267.2462684722202
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Kambia,,373.98738688925755
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Koinadugu,,187.10415174661622
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Port Loko,,388.6012667258828
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Tonkolili,,291.78425432493685
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Bo,,343.06677827158865
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Bonthe,,432.15488024883786
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Moyamba,,412.32085744638977
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Pujehun,,422.5253516618417
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Western:Western Rural,,416.3102801387781
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Western:Western Urban,,415.19536855913265
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Bomi,,459.90772234004885
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Bong,,388.6874478552792
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Gbapolu,,338.8964882583332
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandBassa,,524.6579804737613
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Grand Cape Mount,,435.5333324013314
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandGedeh,,556.5843877719233
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandKru,,696.434564993033
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Lofa,,271.5205262316076
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Margibi,,487.85340735877656
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Maryland,,734.206679896249
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Montserrado,,478.3222324128108
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Nimba,,432.4430089571801
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:River Cess,,573.7552844396038
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:River Gee,,658.9129542239674
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Sinoe,,625.8268913772512
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kankan:Siguiri,,148.96958872241325
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Coyah,,555.6916114918957
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Dubreka,,575.4288588066182
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Forecariah,,556.2381284603985
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Kindia,,463.23097417696147
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Telimele,,529.7271044534036
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Koubia,,357.63714888205516
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Labe,,418.65534346095245
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Lelouma,,459.6622531188383
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Mali,,401.21444157226193
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Tougue,,328.4866799633704
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Mamou:Dalaba,,397.1976851981273
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Mamou:Mamou,,361.87396644777374
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Mamou:Pita,,444.2840142936934
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Beyla,,242.24944204629247
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Gueckedou,,328.9808370804756
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Lola,,327.81171522652545
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Macenta,,307.5413441697596
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Nzerekore,,341.0658824748248
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Yamou,,393.7108702080948
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kailahun,,389.69440970684553
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kenema,,445.70215716827767
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kono,,358.76202610072073
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Bombali,,442.6987119483771
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Kambia,,550.7857216078874
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Koinadugu,,352.1743305954843
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Port Loko,,561.4734490536695
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Tonkolili,,454.5983519966035
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Bo,,486.8758724150969
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Bonthe,,584.986496708639
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Moyamba,,574.3998471142394
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Pujehun,,550.4348745038012
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Western:Western Rural,,586.4219253627929
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Western:Western Urban,,588.0764373809333
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Bomi,,558.7122899448467
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Bong,,438.28187530629657
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Gbapolu,,438.10393828816296
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandBassa,,589.0181793772936
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Grand Cape Mount,,549.2343947271811
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandGedeh,,547.3757866192065
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandKru,,705.3505120167061
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Lofa,,346.548630126793
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Margibi,,569.7513514183751
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Maryland,,730.0756816944329
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Montserrado,,570.1927066161815
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Nimba,,440.08238888739885
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:River Cess,,621.648670098223
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:River Gee,,645.6194454524896
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Sinoe,,658.455874769073
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Coyah,,501.46756800179634
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Dubreka,,516.4863507347185
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Forecariah,,516.2528015393226
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Kindia,,409.39468814416927
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Telimele,,443.6542769128836
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Koubia,,241.90492963216602
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Labe,,321.254838440191
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Lelouma,,357.8140599619593
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Mali,,277.30377622870066
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Tougue,,222.79561703729502
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Mamou:Dalaba,,317.54814345142825
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Mamou:Mamou,,305.0149609579777
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Mamou:Pita,,361.20371125490624
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Beyla,,376.14828183479403
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Gueckedou,,382.4580695127795
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Lola,,455.4981053027866
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Macenta,,400.64540291952176
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Nzerekore,,455.58969398123065
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Yamou,,499.1584211283035
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kailahun,,443.2522840022036
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kenema,,487.17679402918833
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kono,,393.47632095911166
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Bombali,,421.195409022098
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Kambia,,522.2107403777381
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Koinadugu,,353.051128222181
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Port Loko,,542.9680999289949
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Tonkolili,,456.4417890238386
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Bo,,512.2125457252874
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Bonthe,,599.0810425413381
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Moyamba,,575.5814258425056
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Pujehun,,591.8097063652889
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Western:Western Rural,,573.3656966788741
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Western:Western Urban,,569.0297813272477
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Bomi,,624.6540115487467
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Bong,,534.4816708884009
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Gbapolu,,502.3433540812587
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandBassa,,678.9053750086282
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Grand Cape Mount,,603.2301954791951
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandGedeh,,673.9730567983639
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandKru,,825.9536704479492
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Lofa,,424.89468787974357
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Margibi,,647.9838129772214
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Maryland,,856.4398651411561
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Montserrado,,641.3879311039592
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Nimba,,557.6659614966168
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:River Cess,,721.6802426217512
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:River Gee,,774.8882978927704
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Sinoe,,767.1665938624063
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Dubreka,,25.371126116505714
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Forecariah,,54.08927625512008
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Kindia,,93.26076397301671
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Telimele,,129.8197869926289
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Koubia,,307.181934868489
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Labe,,218.80806953731428
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Lelouma,,212.61927227981923
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Mali,,316.54747810248205
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Tougue,,300.357988838144
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Mamou:Dalaba,,192.0183374910737
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Mamou:Mamou,,198.015814487358
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Mamou:Pita,,162.06089675666016
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Beyla,,589.6119375305959
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Gueckedou,,358.92237918174834
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Lola,,601.8970691232226
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Macenta,,467.01959400901154
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Nzerekore,,551.8631368956578
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Yamou,,537.8181218116231
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kailahun,,357.64860660233836
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kenema,,325.13191203946974
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kono,,308.117038506705
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Bombali,,145.9425560157926
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Kambia,,95.63390931857612
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Koinadugu,,241.17192736398715
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Port Loko,,135.53236154703347
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Tonkolili,,201.49740982238
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Bo,,277.09242628125963
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Bonthe,,266.48525175581807
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Moyamba,,213.38590759359226
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Pujehun,,355.1680718445292
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Western:Western Rural,,165.19445649317808
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Western:Western Urban,,143.6784354987183
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Bomi,,455.50210774153805
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Bong,,520.2130305705059
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Gbapolu,,400.73644629978344
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandBassa,,574.5412858104035
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Grand Cape Mount,,403.36781398795233
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandGedeh,,730.36214153994
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandKru,,812.4846567084586
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Lofa,,428.2666718620904
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Margibi,,512.3338581282019
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Maryland,,867.2532246894718
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Montserrado,,483.13123241776094
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Nimba,,614.11113956734
Africa:Guinea:Kindia:Coyah,Africa:Liberia:River Cess,,642.8219933277753
Africa:Guinea:Kindia:Coyah,Africa:Liberia:River Gee,,819.4613876296187
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Sinoe,,711.8852877668123
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Forecariah,,73.51057399132704
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Kindia,,112.2185614132318
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Telimele,,122.78132604888178
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Koubia,,314.2706713911572
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Labe,,223.95948195679543
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Lelouma,,212.97677331237455
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Mali,,319.7845080419285
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Tougue,,310.33045853665135
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Mamou:Dalaba,,202.87000632052334
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Mamou:Mamou,,215.43631893656638
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Mamou:Pita,,168.3708904635553
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Beyla,,614.0954240158621
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Gueckedou,,384.1891846065882
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Lola,,627.0810547212814
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Macenta,,492.2541468710104
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Nzerekore,,577.1801097301425
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Yamou,,563.1666765208076
Africa:Guinea:Kindia:Dubreka,Africa:Sierra Leone:Eastern:Kailahun,,382.94614565776317
