origin,destination,hr,km
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Faranah:Kissidougou,8.063888889,590.895
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Kankan,9.516944444,701.918
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Kerouane,10.08861111,747.157
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Kouroussa,7.83,575.118
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Mandiana,10.28944444,751.441
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kankan:Siguiri,9.922777778,731.43
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Coyah,0.748611111,50.021
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Dubreka,0.780555556,48.151
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Forecariah,1.418888889,98.929
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Kindia,1.901388889,136.232
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Kindia:Telimele,3.665277778,261.832
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Koubia,6.364444444,410.191
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Labe,6.7625,430.98
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Lelouma,5.426388889,364.068
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Mali,7.188611111,493.957
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Labe:Tougue,6.499722222,420.781
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Mamou:Mamou,4.345555556,309.208
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Mamou:Pita,4.941944444,336.678
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Beyla,11.53611111,854.206
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Gueckedou,9.15,672.038
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Lola,12.22944444,895.619
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Macenta,9.903611111,723.208
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Nzerekore,11.72861111,857.741
Africa:Guinea:Conakry:Conakry,Africa:Guinea:Nzerekore:Yamou,12.45861111,897.818
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kailahun,7.900277778,593.248
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kenema,6.348333333,469.195
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Eastern:Kono,6.333888889,465.982
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Bombali,4.408611111,291.548
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Kambia,2.120277778,144.574
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Koinadugu,5.329166667,404.856
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Port Loko,2.768333333,189.011
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Northern:Tonkolili,4.842777778,349.703
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Bo,5.451944444,402.431
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Bonthe,6.137222222,442.369
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Moyamba,4.383055556,319.99
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Southern:Pujehun,6.448055556,476.289
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Western:Western Rural,3.839722222,279.951
Africa:Guinea:Conakry:Conakry,Africa:Sierra Leone:Western:Western Urban,4.291944444,308.426
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Bomi,8.584722222,641.389
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Bong,13.32972222,963.308
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Gbapolu,13.59444444,806.001
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandBassa,14.61,1035.491
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Grand Cape Mount,9.413611111,649.841
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandGedeh,17.19527778,1164.572
Africa:Guinea:Conakry:Conakry,Africa:Liberia:GrandKru,21.15138889,1425.106
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Lofa,10.90083333,769.46
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Margibi,10.18833333,753.307
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Maryland,20.26777778,1394.104
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Montserrado,9.9625,746.4
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Nimba,13.8025,977.496
Africa:Guinea:Conakry:Conakry,Africa:Liberia:River Cess,12.81805556,908.226
Africa:Guinea:Conakry:Conakry,Africa:Liberia:River Gee,18.08222222,1249.588
Africa:Guinea:Conakry:Conakry,Africa:Liberia:Sinoe,15.72194444,1053.382
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Dinguiraye,1.628888889,98.669
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Faranah,3.433888889,165.907
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Faranah:Kissidougou,5.199722222,303.102
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kankan,3.928333333,287.819
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kerouane,5.386944444,393.41
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Kouroussa,2.241388889,161.018
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Mandiana,4.700833333,337.341
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kankan:Siguiri,4.334166667,317.33
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Coyah,5.108333333,367.828
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Dubreka,5.559444444,389.154
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Forecariah,5.515,378.656
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Kindia,3.959444444,285.367
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Kindia:Telimele,5.955277778,313.732
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Koubia,4.460555556,259.076
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Labe,4.858888889,279.866
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Lelouma,5.053611111,277.041
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Mali,5.650277778,367.13
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Labe:Tougue,4.595833333,269.666
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Mamou:Mamou,1.624722222,109.731
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Mamou:Pita,3.403611111,209.851
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Beyla,6.780277778,499.435
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Gueckedou,6.286111111,384.245
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Lola,8.788055556,618.059
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Macenta,7.039722222,435.415
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Nzerekore,8.626666667,632.822
Africa:Guinea:Faranah:Dabola,Africa:Guinea:Nzerekore:Yamou,9.356944444,672.899
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kailahun,7.872222222,452.764
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kenema,9.589166667,569.441
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Eastern:Kono,7.405,358.458
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Bombali,6.726944444,346.751
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Kambia,5.903611111,405.508
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Koinadugu,4.401111111,214.936
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Port Loko,6.551666667,449.945
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Northern:Tonkolili,6.524722222,358.191
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Bo,7.535277778,459.717
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Bonthe,9.208611111,534.51
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Moyamba,8.006111111,451.336
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Southern:Pujehun,8.522222222,532.953
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Western:Western Rural,7.648611111,480.377
Africa:Guinea:Faranah:Dabola,Africa:Sierra Leone:Western:Western Urban,8.100833333,508.851
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Bomi,11.79166667,744.52
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Bong,10.46583333,675.515
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Gbapolu,16.80138889,909.132
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandBassa,11.74611111,747.699
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Grand Cape Mount,12.62055556,752.972
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandGedeh,14.09333333,939.653
Africa:Guinea:Faranah:Dabola,Africa:Liberia:GrandKru,18.04944444,1200.187
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Lofa,8.036944444,481.667
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Margibi,11.74583333,780.455
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Maryland,17.16611111,1169.185
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Montserrado,11.52361111,773.673
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Nimba,10.70055556,752.577
Africa:Guinea:Faranah:Dabola,Africa:Liberia:River Cess,14.20944444,897.855
Africa:Guinea:Faranah:Dabola,Africa:Liberia:River Gee,14.98055556,1024.669
Africa:Guinea:Faranah:Dabola,Africa:Liberia:Sinoe,14.95472222,1014.831
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Faranah:Faranah,4.841111111,257.807
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Faranah:Kissidougou,6.338888889,408.169
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kankan,4.453055556,263.981
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kerouane,5.911666667,369.572
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Kouroussa,2.766111111,137.18
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Mandiana,5.225277778,313.503
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kankan:Siguiri,4.283611111,250.991
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Coyah,6.515,439.562
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Dubreka,6.966111111,460.887
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Forecariah,6.921666667,450.389
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Kindia,5.366111111,357.101
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Kindia:Telimele,7.361944444,385.465
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Koubia,4.720833333,182.401
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Labe,4.843333333,179.886
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Lelouma,6.460277778,348.774
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Mali,6.735,284.214
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Labe:Tougue,4.257777778,155.375
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Mamou:Mamou,3.031388889,181.465
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Mamou:Pita,4.810277778,281.585
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Beyla,7.305,475.597
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Gueckedou,7.396944444,488.36
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Lola,9.3125,594.221
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Macenta,7.518055556,493.339
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Nzerekore,9.151388889,608.984
Africa:Guinea:Faranah:Dinguiraye,Africa:Guinea:Nzerekore:Yamou,9.881666667,649.061
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kailahun,8.982777778,556.879
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kenema,10.69972222,673.556
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Eastern:Kono,8.812222222,450.358
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Bombali,8.134166667,438.651
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Kambia,7.310277778,477.242
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Koinadugu,5.808333333,306.836
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Port Loko,7.958333333,521.678
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Northern:Tonkolili,7.931944444,450.091
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Bo,8.9425,551.617
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Bonthe,10.61583333,626.41
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Moyamba,9.413333333,543.236
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Southern:Pujehun,9.929444444,624.853
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Western:Western Rural,9.055833333,572.277
Africa:Guinea:Faranah:Dinguiraye,Africa:Sierra Leone:Western:Western Urban,9.508055556,600.751
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Bomi,12.9025,848.635
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Bong,11.05638889,757.372
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Gbapolu,17.91194444,1013.247
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandBassa,12.33666667,829.556
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Grand Cape Mount,13.73111111,857.087
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandGedeh,14.61805556,915.815
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:GrandKru,18.57416667,1176.349
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Lofa,8.6275,563.524
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Margibi,12.33638889,862.312
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Maryland,17.69083333,1145.347
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Montserrado,12.11416667,855.53
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Nimba,11.22527778,728.739
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:River Cess,14.8,979.712
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:River Gee,15.505,1000.831
Africa:Guinea:Faranah:Dinguiraye,Africa:Liberia:Sinoe,15.47944444,990.992
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Faranah:Kissidougou,1.878611111,138.363
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kankan,3.803888889,190.668
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kerouane,3.903611111,294.625
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Kouroussa,2.878611111,153.095
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Mandiana,5.2975,292.922
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kankan:Siguiri,5.003888889,310.633
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Coyah,5.648611111,406.599
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Dubreka,6.099722222,427.925
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Forecariah,6.055277778,417.427
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Kindia,4.499722222,324.138
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Kindia:Telimele,6.111944444,444.437
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Koubia,5.579166667,369.98
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Labe,5.9775,390.77
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Lelouma,5.806944444,363.657
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Mali,6.403333333,453.746
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Labe:Tougue,5.714444444,380.57
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Mamou:Mamou,3.321111111,232.181
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Mamou:Pita,4.156666667,296.468
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Beyla,5.350833333,401.674
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Gueckedou,2.965,219.505
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Lola,6.044444444,443.086
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Macenta,3.718333333,270.675
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Nzerekore,5.543333333,405.208
Africa:Guinea:Faranah:Faranah,Africa:Guinea:Nzerekore:Yamou,6.273611111,445.286
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kailahun,4.551111111,288.024
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kenema,6.268055556,404.701
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Eastern:Kono,4.727777778,242.11
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Bombali,4.367777778,270.267
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Kambia,5.305555556,402.855
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Koinadugu,2.041944444,138.451
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Port Loko,4.613055556,349.105
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Northern:Tonkolili,4.165555556,281.706
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Bo,5.176111111,383.232
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Bonthe,6.849444444,458.025
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Moyamba,5.646944444,374.851
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Southern:Pujehun,6.162777778,456.468
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Western:Western Rural,5.289444444,403.892
Africa:Guinea:Faranah:Faranah,Africa:Sierra Leone:Western:Western Urban,5.741666667,432.366
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Bomi,8.470555556,579.78
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Bong,7.144444444,510.775
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Gbapolu,13.48027778,744.392
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandBassa,8.424722222,582.959
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Grand Cape Mount,9.299166667,588.232
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandGedeh,11.01,712.04
Africa:Guinea:Faranah:Faranah,Africa:Liberia:GrandKru,14.96611111,972.574
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Lofa,4.715555556,316.927
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Margibi,8.424444444,615.715
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Maryland,14.08277778,941.571
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Montserrado,8.202222222,608.933
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Nimba,7.617222222,524.964
Africa:Guinea:Faranah:Faranah,Africa:Liberia:River Cess,10.88833333,733.115
Africa:Guinea:Faranah:Faranah,Africa:Liberia:River Gee,11.89722222,797.055
Africa:Guinea:Faranah:Faranah,Africa:Liberia:Sinoe,11.87138889,787.217
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kankan,1.893333333,144.243
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kerouane,2.074166667,157.534
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Kouroussa,3.645555556,272.522
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Mandiana,3.779166667,277.493
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kankan:Siguiri,4.269722222,319.657
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Coyah,7.420555556,543.752
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Dubreka,7.871666667,565.078
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Forecariah,7.827222222,554.58
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Kindia,6.271666667,461.291
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Kindia:Telimele,7.883888889,581.59
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Koubia,7.351111111,507.133
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Labe,7.749444444,527.923
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Lelouma,7.578888889,500.81
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Mali,8.175277778,590.899
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Labe:Tougue,7.486388889,517.723
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Mamou:Mamou,5.093055556,369.334
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Mamou:Pita,5.928611111,433.621
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Beyla,3.521666667,264.583
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Gueckedou,1.135833333,82.414
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Lola,4.215277778,305.995
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Macenta,1.889166667,133.585
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Nzerekore,3.714166667,268.117
Africa:Guinea:Faranah:Kissidougou,Africa:Guinea:Nzerekore:Yamou,4.444444444,308.195
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kailahun,2.721944444,150.933
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kenema,4.438611111,267.61
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Eastern:Kono,5.304722222,317.648
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Bombali,6.139722222,407.42
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Kambia,8.636666667,605.187
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Koinadugu,3.813888889,275.604
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Port Loko,7.944166667,551.437
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Northern:Tonkolili,7.143611111,466.72
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Bo,5.349444444,335.574
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Bonthe,7.183888889,446.65
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Moyamba,6.790833333,439.644
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Southern:Pujehun,5.920555556,377.779
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Western:Western Rural,7.930833333,540.727
Africa:Guinea:Faranah:Kissidougou,Africa:Sierra Leone:Western:Western Urban,8.383055556,569.201
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Bomi,6.641388889,442.689
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Bong,5.315277778,373.684
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Gbapolu,11.65111111,607.301
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandBassa,6.595555556,445.868
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Grand Cape Mount,7.47,451.141
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandGedeh,9.180833333,574.949
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:GrandKru,13.13694444,835.483
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Lofa,2.886388889,179.837
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Margibi,6.595277778,478.624
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Maryland,12.25361111,804.48
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Montserrado,6.373055556,471.842
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Nimba,5.788055556,387.873
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:River Cess,9.059166667,596.024
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:River Gee,10.06805556,659.964
Africa:Guinea:Faranah:Kissidougou,Africa:Liberia:Sinoe,10.04222222,650.126
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Kerouane,2.572222222,189.318
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Kouroussa,1.751944444,128.279
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Mandiana,1.885833333,133.25
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kankan:Siguiri,2.376111111,175.414
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Coyah,8.873888889,654.855
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Dubreka,9.325,676.18
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Forecariah,9.280555556,665.682
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Kindia,7.725,572.393
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Kindia:Telimele,9.720833333,600.758
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Koubia,7.956666667,434.36
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Labe,8.078888889,431.845
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Lelouma,8.819166667,564.067
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Mali,9.415555556,654.156
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Labe:Tougue,7.493611111,407.334
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Mamou:Mamou,5.39,396.758
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Mamou:Pita,7.168888889,496.878
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Beyla,3.965555556,295.344
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Gueckedou,2.943611111,224.38
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Lola,5.973055556,413.967
